MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,houseage,houseremodelage,totalsf,totalarea,totalbaths,totalporchsf
120,RL,65.0,8769,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,162,GasA,Ex,Y,SBrkr,0,1,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,TA,Y,0,0,10,New,Partial,367294,0,0,3242,3404,2.5,296
80,RL,70.0,7910,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Hip,CompShg,BrkFace,HdBoard,No,0.0,TA,TA,CBlock,TA,TA,No,ALQ,409,GasA,Gd,Y,SBrkr,0,4,1,TA,7,Maj1,0,No,Basment,Unf,1,TA,Y,0,0,8,WD,Normal,127000,48,48,2173,2582,2.0,0
90,RL,0.0,18890,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,Shed,CompShg,Plywood,Plywood,No,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,652,GasA,Ex,Y,SBrkr,0,4,2,TA,12,Typ,1,TA,BuiltIn,RFn,2,TA,N,0,8300,8,WD,Normal,190000,30,30,3329,3981,3.0,324
90,RL,70.0,7728,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,303,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,Unf,2,TA,Y,0,0,5,WD,Normal,132500,44,44,1993,2296,2.0,18
90,RL,70.0,9842,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,Slab,No,No,No,Unf,0,GasA,TA,Y,SBrkr,0,2,2,TA,6,Typ,0,No,CarPort,Unf,2,TA,Y,0,0,3,WD,Normal,101800,45,45,1224,1224,2.0,0
20,RL,0.0,12160,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,188,GasA,Fa,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,5,COD,Abnorml,142000,51,51,2188,2376,2.0,0
70,RH,55.0,8525,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,PConc,TA,TA,Av,Unf,940,GasA,TA,N,FuseA,0,4,1,TA,7,Typ,0,No,No,No,0,No,N,0,0,11,WD,Abnorml,130000,97,58,1964,2904,1.5,192
70,RL,96.0,13132,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,747,GasA,Gd,Y,FuseF,0,4,1,TA,9,Typ,0,No,Detchd,Unf,1,Fa,N,0,0,7,WD,Normal,138887,92,56,1784,2531,1.5,243
160,RL,36.0,2628,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,764,GasA,Ex,Y,SBrkr,0,2,1,Gd,6,Typ,0,No,BuiltIn,RFn,2,TA,Y,0,0,6,WD,Normal,175500,7,7,1626,2390,2.5,27
60,RL,41.0,12393,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,847,GasA,Ex,Y,SBrkr,0,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2,TA,Y,0,0,9,WD,Normal,195000,2,1,1948,2795,2.5,148
20,RL,63.0,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,1141,GasA,Ex,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,3,WD,Abnorml,142500,1,1,1141,2282,1.5,0
20,RL,64.0,9037,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1048,GasA,Ex,Y,SBrkr,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2,TA,Y,0,0,12,WD,Normal,265900,1,1,1912,2960,2.0,153
60,RL,65.0,8158,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,334,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,7,WD,Normal,224900,5,5,2318,2652,3.5,63
20,RL,83.0,9849,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,1689,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,No,Attchd,RFn,3,TA,Y,0,0,6,New,Partial,248328,0,0,1689,3378,2.0,56
85,RL,85.0,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,0,GasA,TA,Y,SBrkr,0,3,1,Gd,6,Typ,2,TA,Attchd,RFn,2,TA,Y,0,0,1,WD,Family,170000,36,36,2226,2226,3.0,120
20,RL,107.0,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,690,GasA,Ex,Y,SBrkr,0,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,TA,Y,0,0,9,New,Partial,465000,0,0,3462,4152,3.5,445
70,RL,0.0,11435,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,Gable,CompShg,BrkFace,Stucco,No,0.0,TA,TA,PConc,Gd,TA,No,Unf,792,GasA,Fa,Y,SBrkr,0,3,1,Gd,7,Typ,2,Gd,Detchd,Unf,2,TA,Y,0,0,6,WD,Normal,230000,77,56,1517,2309,1.0,0
80,RL,78.0,12090,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,585,GasA,Ex,Y,SBrkr,0,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,TA,Y,0,0,1,WD,Abnorml,178000,23,4,1868,2453,3.5,527
60,FV,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,756,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,3,New,Partial,186500,1,0,1553,2309,2.5,45
80,RL,0.0,12328,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,473,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,Unf,3,TA,Y,0,0,5,WD,Normal,169900,34,34,1573,2046,2.0,0
75,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,Gable,CompShg,AsbShng,AsbShng,No,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,416,OthW,Fa,N,SBrkr,0,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,Fa,P,0,0,4,WD,Normal,129500,91,58,2377,2793,1.5,259
20,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,246,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,5,WD,Normal,119000,57,57,1618,1864,1.0,80
20,RL,93.0,11160,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,BrkFace,BrkFace,No,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1045,GasA,Ex,Y,SBrkr,0,3,1,Ex,8,Typ,2,TA,Attchd,Fin,2,TA,Y,0,0,4,WD,Normal,244000,42,42,3175,4220,3.5,0
120,RL,0.0,3136,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,1405,GasA,Ex,Y,SBrkr,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,TA,Y,0,0,3,WD,Normal,171750,3,3,1405,2810,2.0,184
20,RL,62.0,9858,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,354,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,0,No,Attchd,RFn,1,TA,Y,0,600,11,WD,Normal,130000,41,41,1384,1738,2.0,33
60,RL,0.0,17542,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,36,GasA,TA,Y,SBrkr,0,3,1,Gd,9,Typ,2,Gd,Attchd,RFn,2,TA,Y,0,0,7,WD,Normal,294000,33,4,3323,3359,3.5,267
60,RL,60.0,6931,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,746,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2,TA,Y,0,0,7,WD,Normal,165400,5,4,1656,2402,2.5,306
50,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,459,GasA,TA,Y,FuseA,0,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1,TA,Y,0,0,11,WD,Normal,127500,76,57,1792,2251,1.0,120
20,RL,91.0,14303,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,672,GasA,Ex,Y,SBrkr,0,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2,TA,Y,0,0,8,WD,Normal,301500,14,14,3301,3973,3.0,298
30,RL,56.0,4060,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,PConc,Fa,TA,No,Unf,864,GasA,Ex,Y,SBrkr,0,2,1,TA,4,Typ,0,No,No,No,0,No,Y,0,0,7,WD,Normal,99900,87,59,864,1728,1.0,96
80,RL,59.0,9587,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,201,GasA,Ex,Y,SBrkr,0,2,1,Gd,5,Typ,0,No,Attchd,Fin,2,TA,Y,0,0,7,WD,Normal,190000,3,3,1821,2022,3.0,212
20,RL,65.0,9750,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,14,GasA,Gd,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,Unf,2,TA,Y,0,0,7,WD,Normal,151000,39,39,2094,2108,2.5,260
60,RL,0.0,24682,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,PConc,Gd,TA,No,Unf,841,GasA,Ex,Y,SBrkr,0,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,TA,Y,0,0,6,WD,Normal,181000,10,10,1675,2516,2.5,103
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,No,Rec,546,GasA,Gd,Y,SBrkr,0,2,1,TA,5,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,6,WD,Normal,128900,53,53,1554,2100,1.0,0
50,RL,0.0,11250,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,CBlock,TA,TA,Av,Unf,1104,GasA,Ex,Y,FuseA,0,5,1,TA,8,Min2,2,TA,Attchd,Unf,1,TA,Y,0,0,11,WD,Normal,161500,52,20,1788,2892,2.0,120
70,RL,60.0,13515,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,Gambrel,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,PConc,TA,TA,No,Unf,764,GasA,Ex,Y,FuseA,0,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,TA,N,0,0,7,WD,Normal,180500,88,57,1824,2588,1.0,126
120,RH,34.0,4060,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,MetalSd,MetalSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1139,GasA,Ex,Y,SBrkr,0,2,1,Gd,5,Typ,0,No,Attchd,Fin,2,TA,Y,0,0,8,COD,Abnorml,181000,10,9,1603,2742,3.0,212
160,FV,35.0,3735,Pave,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,241,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,3,WD,Normal,183900,7,7,1902,2143,3.5,34
190,RM,60.0,10120,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,Hip,CompShg,Wd Sdng,Wd Sdng,No,0.0,Fa,TA,CBlock,TA,TA,No,Unf,925,GasA,TA,N,FuseF,0,4,2,TA,9,Typ,1,Gd,Detchd,Unf,1,TA,N,0,0,1,WD,Normal,122000,97,57,1889,2814,1.5,264
20,RL,89.0,13214,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,Stucco,CmentBd,No,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,2002,GasA,Ex,Y,SBrkr,0,3,1,Ex,10,Typ,1,Gd,Attchd,Fin,3,TA,Y,0,0,5,WD,Normal,378500,2,1,2018,4020,2.0,220
50,RL,0.0,14100,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,536,GasA,Ex,Y,SBrkr,0,4,1,Gd,11,Typ,2,Gd,BuiltIn,Unf,3,TA,Y,0,0,5,WD,Normal,381000,73,11,3639,4175,3.5,326
50,RL,78.0,11344,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,414,GasW,TA,Y,FuseA,0,3,1,TA,7,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,7,WD,Normal,144000,49,49,1984,2398,1.5,0
40,RL,0.0,23595,Pave,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,Shed,WdShake,Plywood,Plywood,No,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,74,GasA,TA,Y,SBrkr,0,0,1,Gd,4,Typ,1,TA,Attchd,Fin,2,TA,Y,0,0,4,WD,Normal,260000,31,31,2782,2856,2.5,268
20,RL,0.0,9156,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,Hip,CompShg,BrkFace,BrkFace,No,0.0,TA,TA,CBlock,TA,TA,No,Unf,1489,GasA,Gd,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,TA,Y,0,0,8,WD,Normal,185750,41,41,1489,2978,2.0,0
20,RL,0.0,13526,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,0,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,11,WD,Normal,137000,41,41,1870,1870,2.0,180
80,RL,124.0,11512,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,300,GasA,Gd,Y,SBrkr,0,2,1,Ex,5,Typ,1,Gd,Basment,RFn,1,TA,Y,0,0,5,WD,Normal,177000,49,2,2076,2376,2.0,163
50,RL,53.0,5362,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Shng,No,0.0,TA,TA,PConc,TA,TA,No,Unf,661,GasA,Ex,Y,SBrkr,0,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,TA,Y,0,0,11,WD,Normal,139000,97,4,1250,1911,2.0,323
90,RL,95.0,11345,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,Roll,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,708,GasA,Gd,Y,FuseA,0,4,2,TA,10,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,7,WD,Normal,137000,59,57,2140,2848,2.0,0
60,RL,0.0,12936,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,Plywood,No,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,130,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,1,TA,Attchd,Unf,2,TA,Y,0,0,12,WD,Normal,162000,37,37,1988,2118,2.0,410
80,RL,0.0,17871,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,1152,GasA,Fa,Y,SBrkr,0,3,1,TA,7,Typ,1,Gd,Attchd,RFn,2,TA,Y,0,0,6,WD,Normal,197900,42,33,2252,3404,2.5,0
60,RL,75.0,9473,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,324,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,TA,Y,0,0,3,WD,Normal,237000,6,6,2835,3159,3.5,211
50,C (all),60.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,Gd,CBlock,TA,TA,No,Unf,698,GasA,TA,Y,FuseA,0,2,1,TA,6,Typ,0,No,Detchd,RFn,2,TA,Y,0,0,4,COD,Abnorml,68400,90,60,1128,1826,1.0,194
20,RL,67.0,9808,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,785,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,3,WD,Normal,227000,7,7,2361,3146,3.0,72
20,RL,50.0,8049,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,256,GasA,TA,Y,SBrkr,0,2,1,TA,6,Typ,1,TA,Attchd,Fin,2,Gd,Y,0,0,7,WD,Normal,180000,16,16,2392,2648,3.0,148
20,RL,61.0,8800,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,364,GasA,TA,Y,SBrkr,0,3,1,Gd,5,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,9,WD,Normal,150500,32,1,1716,2080,2.0,288
90,RL,94.0,9400,Pave,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,Mansard,CompShg,MetalSd,Wd Shng,No,0.0,TA,TA,CBlock,TA,TA,Av,Unf,912,GasA,TA,Y,SBrkr,0,4,2,TA,8,Typ,0,No,No,No,0,No,Y,0,0,4,WD,Normal,139000,39,39,1824,2736,3.0,128
50,RL,50.0,9638,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Shng,No,0.0,TA,TA,PConc,TA,TA,No,Unf,804,GasA,Ex,Y,SBrkr,0,4,1,Gd,10,Min2,1,Gd,Detchd,Unf,1,TA,Y,0,0,3,WD,Normal,169000,91,20,2447,3251,2.0,430
50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,Fa,CBlock,TA,TA,No,Unf,780,GasA,Ex,Y,FuseF,0,4,1,TA,6,Typ,1,Gd,Detchd,Unf,1,TA,Y,0,0,5,WD,Normal,132500,70,59,1412,2192,1.0,45
20,RL,0.0,9790,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,678,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,2,Gd,Attchd,Unf,2,TA,Y,0,0,6,WD,Normal,143000,47,47,1978,2656,2.5,26
20,RL,0.0,36500,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,812,GasA,Fa,Y,SBrkr,0,4,1,TA,7,Typ,0,No,Attchd,Unf,2,TA,N,0,0,6,WD,Normal,190000,42,42,2394,3206,2.5,366
120,RL,40.0,5664,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,343,GasA,Ex,Y,SBrkr,0,2,1,Ex,5,Typ,1,Ex,Attchd,Fin,2,TA,Y,0,0,10,WD,Normal,278000,9,9,2817,3160,3.0,271
60,RL,86.0,11065,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,1085,GasA,Ex,Y,SBrkr,0,3,1,Ex,8,Typ,1,Gd,BuiltIn,Fin,3,TA,Y,0,0,10,New,Partial,281000,0,0,1970,3055,2.5,251
80,RL,0.0,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,138,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2,TA,Y,0,0,4,WD,Normal,180500,46,46,2166,2304,2.0,227
160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,399,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Detchd,Unf,1,TA,Y,0,0,2,WD,Normal,119500,37,37,1533,1932,2.5,185
70,RM,60.0,6600,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,Stone,TA,TA,No,Unf,994,GasA,TA,N,SBrkr,0,4,2,TA,11,Min2,0,No,Attchd,RFn,1,TA,Y,0,0,12,WD,Normal,107500,117,44,2372,3366,2.0,287
